SimID, EventID, SimTime, SysTime, EventType, NodeID, ObjectID, Info
67,-1,1202400000,-1,Going into Monitoring,30,-1,Power: 2.8136479E10
67,-1,4372283,-1,Attack is Starting,30,-1,Power: 1.9266886E11
68,-1,1202400000,-1,Going into Monitoring,30,-1,Power: 2.735104E10
68,-1,3903985,-1,Attack is Starting,30,-1,Power: 1.9633406E11
69,-1,1195200000,-1,Going into Monitoring,30,-1,Power: 2.9971184E10
69,-1,3857182,-1,Attack is Starting,30,-1,Power: 1.974539E11
70,-1,1198800000,-1,Going into Monitoring,30,-1,Power: 3.1517387E10
70,-1,3851120,-1,Attack is Starting,30,-1,Power: 1.999959E11
71,-1,1202400000,-1,Going into Monitoring,30,-1,Power: 2.7643947E10
71,-1,3685384,-1,Attack is Starting,30,-1,Power: 2.0419879E11
72,-1,1191600000,-1,Going into Monitoring,30,-1,Power: 2.8975036E10
72,-1,4409512,-1,Attack is Starting,30,-1,Power: 2.0347239E11
73,-1,1202400000,-1,Going into Monitoring,30,-1,Power: 2.5880506E10
73,-1,4163666,-1,Attack is Starting,30,-1,Power: 2.0416302E11
74,-1,1202400000,-1,Going into Monitoring,30,-1,Power: 2.6304676E10
74,-1,5122407,-1,Attack is Starting,30,-1,Power: 2.051652E11
75,-1,1198800000,-1,Going into Monitoring,30,-1,Power: 2.8178459E10
75,-1,4815502,-1,Attack is Starting,30,-1,Power: 1.9880267E11
76,-1,1202400000,-1,Going into Monitoring,30,-1,Power: 2.5257998E10
76,-1,4616601,-1,Attack is Starting,30,-1,Power: 1.974596E11
77,-1,1188000000,-1,Going into Monitoring,30,-1,Power: 3.1925664E10
77,-1,4633487,-1,Attack is Starting,30,-1,Power: 1.981238E11
78,-1,1202400000,-1,Going into Monitoring,30,-1,Power: 2.5064657E10
78,-1,4005850,-1,Attack is Starting,30,-1,Power: 2.0024615E11
78,-1,5586625,-1,Releasing chain,30,-1,Lenght: 2
79,-1,1195200000,-1,Going into Monitoring,30,-1,Power: 3.0549924E10
79,-1,5597691,-1,Attack is Starting,30,-1,Power: 2.0547107E11
80,-1,1202400000,-1,Going into Monitoring,30,-1,Power: 3.061823E10
80,-1,4494067,-1,Attack is Starting,30,-1,Power: 1.9939597E11
81,-1,1191600000,-1,Going into Monitoring,30,-1,Power: 2.9514074E10
81,-1,4582747,-1,Attack is Starting,30,-1,Power: 2.0762953E11
82,-1,1202400000,-1,Going into Monitoring,30,-1,Power: 3.004398E10
82,-1,6775135,-1,Attack is Starting,30,-1,Power: 2.0059724E11
83,-1,1202400000,-1,Going into Monitoring,30,-1,Power: 2.7235365E10
83,-1,3928441,-1,Attack is Starting,30,-1,Power: 2.0278591E11
84,-1,1195200000,-1,Going into Monitoring,30,-1,Power: 2.6828993E10
84,-1,3887267,-1,Attack is Starting,30,-1,Power: 2.025042E11
85,-1,1191600000,-1,Going into Monitoring,30,-1,Power: 3.1750046E10
85,-1,5345073,-1,Attack is Starting,30,-1,Power: 2.000851E11
86,-1,1198800000,-1,Going into Monitoring,30,-1,Power: 2.601684E10
86,-1,4907181,-1,Attack is Starting,30,-1,Power: 2.0288546E11
87,-1,1202400000,-1,Going into Monitoring,30,-1,Power: 2.7587447E10
87,-1,5115720,-1,Attack is Starting,30,-1,Power: 2.0487325E11
87,-1,7937437,-1,Releasing chain,30,-1,Lenght: 4
88,-1,1191600000,-1,Going into Monitoring,30,-1,Power: 2.8450408E10
88,-1,4813858,-1,Attack is Starting,30,-1,Power: 2.0111232E11
89,-1,1202400000,-1,Going into Monitoring,30,-1,Power: 3.117932E10
89,-1,4644559,-1,Attack is Starting,30,-1,Power: 1.9782531E11
90,-1,1191600000,-1,Going into Monitoring,30,-1,Power: 2.887412E10
90,-1,5551705,-1,Attack is Starting,30,-1,Power: 2.0461486E11
91,-1,1198800000,-1,Going into Monitoring,30,-1,Power: 2.7227625E10
91,-1,5492282,-1,Attack is Starting,30,-1,Power: 1.9776463E11
92,-1,1195200000,-1,Going into Monitoring,30,-1,Power: 2.89574E10
92,-1,3684806,-1,Attack is Starting,30,-1,Power: 2.0333863E11
93,-1,1191600000,-1,Going into Monitoring,30,-1,Power: 3.2044526E10
93,-1,5731662,-1,Attack is Starting,30,-1,Power: 2.063134E11
94,-1,1195200000,-1,Going into Monitoring,30,-1,Power: 3.0586956E10
94,-1,3593675,-1,Attack is Starting,30,-1,Power: 2.0344693E11
95,-1,1202400000,-1,Going into Monitoring,30,-1,Power: 2.3626967E10
95,-1,4447406,-1,Attack is Starting,30,-1,Power: 1.9982526E11
96,-1,1202400000,-1,Going into Monitoring,30,-1,Power: 2.9436492E10
96,-1,5345300,-1,Attack is Starting,30,-1,Power: 2.037346E11
97,-1,1202400000,-1,Going into Monitoring,30,-1,Power: 2.8658995E10
97,-1,4375785,-1,Attack is Starting,30,-1,Power: 2.008589E11
98,-1,1184400000,-1,Going into Monitoring,30,-1,Power: 2.7335991E10
98,-1,4694859,-1,Attack is Starting,30,-1,Power: 2.045554E11
99,-1,1198800000,-1,Going into Monitoring,30,-1,Power: 2.4852867E10
99,-1,4056560,-1,Attack is Starting,30,-1,Power: 2.0374413E11
100,-1,1188000000,-1,Going into Monitoring,30,-1,Power: 2.9994455E10
100,-1,4164850,-1,Attack is Starting,30,-1,Power: 2.0733264E11
101,-1,1195200000,-1,Going into Monitoring,30,-1,Power: 3.2022399E10
101,-1,4523734,-1,Attacker Receiving Target Transaction (Tx kept),30,-1,Power: 3.2022399E10
101,-1,4959796,-1,Attack is Starting,30,-1,Power: 2.026885E11
102,-1,1198800000,-1,Going into Monitoring,30,-1,Power: 2.7203396E10
102,-1,3820112,-1,Attack is Starting,30,-1,Power: 2.0181108E11
103,-1,1191600000,-1,Going into Monitoring,30,-1,Power: 2.7077487E10
103,-1,5880002,-1,Attack is Starting,30,-1,Power: 2.0393776E11
104,-1,1198800000,-1,Going into Monitoring,30,-1,Power: 2.9877082E10
104,-1,4107469,-1,Attack is Starting,30,-1,Power: 2.0414482E11
105,-1,1202400000,-1,Going into Monitoring,30,-1,Power: 2.7956871E10
105,-1,4388813,-1,Attack is Starting,30,-1,Power: 2.0261138E11
106,-1,1202400000,-1,Going into Monitoring,30,-1,Power: 3.5212796E10
106,-1,5582126,-1,Attack is Starting,30,-1,Power: 1.9947608E11
106,-1,7200841,-1,Releasing chain,30,-1,Lenght: 4
107,-1,1202400000,-1,Going into Monitoring,30,-1,Power: 2.9886712E10
107,-1,4562346,-1,Attack is Starting,30,-1,Power: 1.9740477E11
108,-1,1202400000,-1,Going into Monitoring,30,-1,Power: 2.5676296E10
108,-1,4388765,-1,Attack is Starting,30,-1,Power: 1.9910799E11
109,-1,1188000000,-1,Going into Monitoring,30,-1,Power: 2.9508729E10
109,-1,4771534,-1,Attack is Starting,30,-1,Power: 1.9800665E11
110,-1,1198800000,-1,Going into Monitoring,30,-1,Power: 2.5371412E10
110,-1,4896170,-1,Attack is Starting,30,-1,Power: 2.0725635E11
111,-1,1202400000,-1,Going into Monitoring,30,-1,Power: 2.5593596E10
111,-1,4409280,-1,Attack is Starting,30,-1,Power: 2.0039798E11
112,-1,1191600000,-1,Going into Monitoring,30,-1,Power: 2.6045004E10
112,-1,4331630,-1,Attack is Starting,30,-1,Power: 2.0502492E11
113,-1,1202400000,-1,Going into Monitoring,30,-1,Power: 3.0232486E10
113,-1,4692111,-1,Attack is Starting,30,-1,Power: 2.0242794E11
114,-1,1198800000,-1,Going into Monitoring,30,-1,Power: 3.0026838E10
114,-1,3889860,-1,Attack is Starting,30,-1,Power: 2.0150849E11
115,-1,1188000000,-1,Going into Monitoring,30,-1,Power: 2.437569E10
115,-1,4747013,-1,Attack is Starting,30,-1,Power: 1.9578752E11
116,-1,1195200000,-1,Going into Monitoring,30,-1,Power: 2.9226107E10
116,-1,4943487,-1,Attack is Starting,30,-1,Power: 2.0133629E11
117,-1,1202400000,-1,Going into Monitoring,30,-1,Power: 2.6539244E10
117,-1,3621358,-1,Attack is Starting,30,-1,Power: 2.0072461E11
118,-1,1195200000,-1,Going into Monitoring,30,-1,Power: 2.8190771E10
118,-1,4950174,-1,Attack is Starting,30,-1,Power: 1.9867736E11
119,-1,1195200000,-1,Going into Monitoring,30,-1,Power: 3.059731E10
119,-1,5096687,-1,Attack is Starting,30,-1,Power: 2.091959E11
120,-1,1195200000,-1,Going into Monitoring,30,-1,Power: 2.9988303E10
120,-1,4322332,-1,Attack is Starting,30,-1,Power: 1.9576817E11
121,-1,1202400000,-1,Going into Monitoring,30,-1,Power: 3.0032216E10
121,-1,5379121,-1,Attack is Starting,30,-1,Power: 2.019504E11
122,-1,1195200000,-1,Going into Monitoring,30,-1,Power: 3.3406085E10
122,-1,6086165,-1,Attack is Starting,30,-1,Power: 1.9985952E11
123,-1,1202400000,-1,Going into Monitoring,30,-1,Power: 2.9509642E10
123,-1,4268501,-1,Attack is Starting,30,-1,Power: 2.0355239E11
124,-1,1191600000,-1,Going into Monitoring,30,-1,Power: 2.9717735E10
124,-1,4874087,-1,Attack is Starting,30,-1,Power: 2.0338146E11
125,-1,1202400000,-1,Going into Monitoring,30,-1,Power: 2.9081584E10
125,-1,4851911,-1,Attacker Receiving Target Transaction (Tx kept),30,-1,Power: 2.9081584E10
125,-1,4931597,-1,Attack is Starting,30,-1,Power: 1.975925E11
126,-1,1191600000,-1,Going into Monitoring,30,-1,Power: 3.0401337E10
126,-1,5781544,-1,Attack is Starting,30,-1,Power: 1.9908115E11
126,-1,6646507,-1,Releasing chain,30,-1,Lenght: 2
127,-1,1198800000,-1,Going into Monitoring,30,-1,Power: 3.2653046E10
127,-1,3977127,-1,Attack is Starting,30,-1,Power: 2.0019823E11
128,-1,1202400000,-1,Going into Monitoring,30,-1,Power: 2.9680652E10
128,-1,4641651,-1,Attack is Starting,30,-1,Power: 1.9915588E11
129,-1,1202400000,-1,Going into Monitoring,30,-1,Power: 2.7559387E10
129,-1,5582950,-1,Attack is Starting,30,-1,Power: 2.0288478E11
130,-1,1195200000,-1,Going into Monitoring,30,-1,Power: 2.805871E10
130,-1,3667293,-1,Attack is Starting,30,-1,Power: 2.0816534E11
131,-1,1191600000,-1,Going into Monitoring,30,-1,Power: 2.9518504E10
131,-1,4411654,-1,Attack is Starting,30,-1,Power: 2.0274861E11
132,-1,1195200000,-1,Going into Monitoring,30,-1,Power: 2.9493107E10
132,-1,4859867,-1,Attack is Starting,30,-1,Power: 2.0224569E11
133,-1,1188000000,-1,Going into Monitoring,30,-1,Power: 2.8902136E10
133,-1,5628108,-1,Attack is Starting,30,-1,Power: 1.9903023E11
133,-1,6020944,-1,Releasing chain,30,-1,Lenght: 2
134,-1,1202400000,-1,Going into Monitoring,30,-1,Power: 2.5430548E10
134,-1,4809655,-1,Attack is Starting,30,-1,Power: 2.0110205E11
135,-1,1202400000,-1,Going into Monitoring,30,-1,Power: 3.202773E10
135,-1,4255033,-1,Attack is Starting,30,-1,Power: 1.9829167E11
136,-1,1195200000,-1,Going into Monitoring,30,-1,Power: 2.443386E10
136,-1,4924233,-1,Attack is Starting,30,-1,Power: 2.0273707E11
137,-1,1198800000,-1,Going into Monitoring,30,-1,Power: 2.8540944E10
137,-1,5229553,-1,Attack is Starting,30,-1,Power: 1.9371162E11
138,-1,1198800000,-1,Going into Monitoring,30,-1,Power: 2.5774057E10
138,-1,4419208,-1,Attack is Starting,30,-1,Power: 2.0433297E11
139,-1,1195200000,-1,Going into Monitoring,30,-1,Power: 3.2055032E10
139,-1,4886531,-1,Attack is Starting,30,-1,Power: 2.0385627E11
140,-1,1191600000,-1,Going into Monitoring,30,-1,Power: 2.9375482E10
140,-1,4727295,-1,Attack is Starting,30,-1,Power: 1.9921442E11
141,-1,1202400000,-1,Going into Monitoring,30,-1,Power: 2.7598588E10
141,-1,3906131,-1,Attack is Starting,30,-1,Power: 2.015721E11
142,-1,1195200000,-1,Going into Monitoring,30,-1,Power: 3.3240265E10
142,-1,4831616,-1,Attack is Starting,30,-1,Power: 1.9631643E11
143,-1,1202400000,-1,Going into Monitoring,30,-1,Power: 3.837843E10
143,-1,4925130,-1,Attack is Starting,30,-1,Power: 1.9895702E11
144,-1,1202400000,-1,Going into Monitoring,30,-1,Power: 2.999964E10
144,-1,4363537,-1,Attack is Starting,30,-1,Power: 2.0193157E11
145,-1,1198800000,-1,Going into Monitoring,30,-1,Power: 2.5175124E10
145,-1,5127796,-1,Attack is Starting,30,-1,Power: 1.9771754E11
146,-1,1198800000,-1,Going into Monitoring,30,-1,Power: 2.7521294E10
146,-1,4164453,-1,Attack is Starting,30,-1,Power: 2.0617347E11
147,-1,1191600000,-1,Going into Monitoring,30,-1,Power: 2.6848207E10
147,-1,4018699,-1,Attack is Starting,30,-1,Power: 2.0992775E11
148,-1,1195200000,-1,Going into Monitoring,30,-1,Power: 2.7973233E10
148,-1,5657927,-1,Attack is Starting,30,-1,Power: 2.0168045E11
149,-1,1195200000,-1,Going into Monitoring,30,-1,Power: 3.5391713E10
149,-1,6023977,-1,Attack is Starting,30,-1,Power: 1.9705543E11
150,-1,1202400000,-1,Going into Monitoring,30,-1,Power: 3.015832E10
150,-1,4572839,-1,Attack is Starting,30,-1,Power: 1.9713656E11
151,-1,1198800000,-1,Going into Monitoring,30,-1,Power: 3.0633861E10
151,-1,5602235,-1,Attack is Starting,30,-1,Power: 1.9856808E11
152,-1,1202400000,-1,Going into Monitoring,30,-1,Power: 3.042963E10
152,-1,4509564,-1,Attack is Starting,30,-1,Power: 2.0185596E11
153,-1,1195200000,-1,Going into Monitoring,30,-1,Power: 2.934818E10
153,-1,5215824,-1,Attack is Starting,30,-1,Power: 1.9711399E11
154,-1,1198800000,-1,Going into Monitoring,30,-1,Power: 3.1668281E10
154,-1,6301925,-1,Attack is Starting,30,-1,Power: 1.9665329E11
155,-1,1202400000,-1,Going into Monitoring,30,-1,Power: 3.217921E10
155,-1,4658908,-1,Attack is Starting,30,-1,Power: 2.0295116E11
156,-1,1195200000,-1,Going into Monitoring,30,-1,Power: 2.4299758E10
156,-1,4999127,-1,Attack is Starting,30,-1,Power: 2.0846148E11
157,-1,1195200000,-1,Going into Monitoring,30,-1,Power: 3.2988547E10
157,-1,4493992,-1,Attack is Starting,30,-1,Power: 2.0111101E11
158,-1,1198800000,-1,Going into Monitoring,30,-1,Power: 2.9722624E10
158,-1,3704187,-1,Attack is Starting,30,-1,Power: 2.0401514E11
159,-1,1202400000,-1,Going into Monitoring,30,-1,Power: 3.2615311E10
159,-1,5291701,-1,Attack is Starting,30,-1,Power: 1.9804989E11
160,-1,1202400000,-1,Going into Monitoring,30,-1,Power: 2.911165E10
160,-1,5125898,-1,Attack is Starting,30,-1,Power: 2.0830393E11
161,-1,1202400000,-1,Going into Monitoring,30,-1,Power: 2.8702261E10
161,-1,6586762,-1,Attack is Starting,30,-1,Power: 2.0375467E11
162,-1,1198800000,-1,Going into Monitoring,30,-1,Power: 3.0787314E10
162,-1,5599966,-1,Attack is Starting,30,-1,Power: 2.017237E11
163,-1,1195200000,-1,Going into Monitoring,30,-1,Power: 3.0254682E10
163,-1,5150774,-1,Attack is Starting,30,-1,Power: 1.9874747E11
164,-1,1202400000,-1,Going into Monitoring,30,-1,Power: 2.7202867E10
164,-1,5147967,-1,Attack is Starting,30,-1,Power: 1.9751007E11
165,-1,1198800000,-1,Going into Monitoring,30,-1,Power: 2.4112847E10
